ori_city,dest_city,laneRequest,ship_date,rpm_est_mean
Minneapolis,Chicago,zip3:554-zip3:606,"Feb 17, 2023",6.040513589449764
Chicago,Atlanta,zip3:606-zip3:303,"Feb 17, 2023",5.832216407950016
Chicago,Minneapolis,zip3:606-zip3:554,"Feb 17, 2023",5.018283104951301
Chicago,Chicago,zip3:606-zip3:606,"Feb 17, 2023",28.434379973168205
Saint Louis,Chicago,zip3:631-zip3:606,"Feb 17, 2023",6.554755506167632
Fort Worth,Houston,zip3:761-zip3:770,"Feb 17, 2023",5.348892457494755
Fort Worth,Houston,zip3:761-zip3:772,"Feb 17, 2023",5.041122936804886
Houston,Dallas,zip3:770-zip3:752,"Feb 17, 2023",6.574680597948364
Houston,Dallas,zip3:770-zip3:753,"Feb 17, 2023",6.914309103242699
Houston,Laredo,zip3:770-zip3:780,"Feb 17, 2023",5.061744921803163
Houston,San Antonio,zip3:770-zip3:782,"Feb 17, 2023",7.887347227880554
Houston,Dallas,zip3:772-zip3:752,"Feb 17, 2023",6.539866945727621
Houston,Dallas,zip3:772-zip3:753,"Feb 17, 2023",6.856144881985772
Houston,Laredo,zip3:772-zip3:780,"Feb 17, 2023",5.4481414066956235
Houston,San Antonio,zip3:772-zip3:782,"Feb 17, 2023",8.379833138717373
Fort Collins,Phoenix,zip3:805-zip3:850,"Feb 17, 2023",3.7856982753381527
Los Angeles,Phoenix,zip3:900-zip3:850,"Feb 17, 2023",5.367756085229755
Van Nuys,Phoenix,zip3:914-zip3:850,"Feb 17, 2023",5.1142357435497185
Boston,Edison,zip3:021-zip3:088,"Feb 18, 2023",7.233524798771572
Boston,Edison,zip3:022-zip3:088,"Feb 18, 2023",6.688761003081465
Elizabeth,Atlanta,zip3:072-zip3:303,"Feb 18, 2023",4.287173097456187
Atlanta,Dallas,zip3:303-zip3:752,"Feb 18, 2023",4.014199147489494
Atlanta,Dallas,zip3:303-zip3:753,"Feb 18, 2023",4.276911522195146
Jacksonville,Orlando,zip3:322-zip3:328,"Feb 18, 2023",10.559520507944267
Jacksonville,Tampa,zip3:322-zip3:336,"Feb 18, 2023",7.5391507425813025
Memphis,Milwaukee,zip3:381-zip3:532,"Feb 18, 2023",4.121812419827456
Cleveland,Grand Prairie,zip3:441-zip3:750,"Feb 18, 2023",4.76238712472291
Indianapolis,Cincinnati,zip3:462-zip3:452,"Feb 18, 2023",11.99110818271016
Minneapolis,Chicago,zip3:554-zip3:606,"Feb 18, 2023",6.933878140292364
Chicago,Atlanta,zip3:606-zip3:303,"Feb 18, 2023",4.67873579221947
Chicago,Minneapolis,zip3:606-zip3:554,"Feb 18, 2023",5.18459981710851
Chicago,Chicago,zip3:606-zip3:606,"Feb 18, 2023",28.04588309527945
Saint Louis,Chicago,zip3:631-zip3:606,"Feb 18, 2023",6.348264440773763
Fort Worth,Houston,zip3:761-zip3:770,"Feb 18, 2023",4.977672414851151
Fort Worth,Houston,zip3:761-zip3:772,"Feb 18, 2023",4.947570149352089
Houston,Dallas,zip3:770-zip3:752,"Feb 18, 2023",6.484740735245069
Houston,Dallas,zip3:770-zip3:753,"Feb 18, 2023",6.95820456255723
Houston,Laredo,zip3:770-zip3:780,"Feb 18, 2023",4.591442538460857
Houston,San Antonio,zip3:770-zip3:782,"Feb 18, 2023",7.502248783265937
Houston,Dallas,zip3:772-zip3:752,"Feb 18, 2023",6.37057405750372
Houston,Dallas,zip3:772-zip3:753,"Feb 18, 2023",6.885737399782684
Houston,Laredo,zip3:772-zip3:780,"Feb 18, 2023",4.816464058982758
Houston,San Antonio,zip3:772-zip3:782,"Feb 18, 2023",7.672206152089738
Fort Collins,Phoenix,zip3:805-zip3:850,"Feb 18, 2023",3.9729683046121425
Los Angeles,Phoenix,zip3:900-zip3:850,"Feb 18, 2023",5.389334901827564
Van Nuys,Phoenix,zip3:914-zip3:850,"Feb 18, 2023",5.163831954197639
Boston,Edison,zip3:021-zip3:088,"Feb 19, 2023",7.149591982882777
Boston,Edison,zip3:022-zip3:088,"Feb 19, 2023",6.243917328798975
Elizabeth,Atlanta,zip3:072-zip3:303,"Feb 19, 2023",4.101054736969844
Atlanta,Dallas,zip3:303-zip3:752,"Feb 19, 2023",4.795910942184637
Atlanta,Dallas,zip3:303-zip3:753,"Feb 19, 2023",4.8576234784961745
Jacksonville,Orlando,zip3:322-zip3:328,"Feb 19, 2023",10.405317542974771
Jacksonville,Tampa,zip3:322-zip3:336,"Feb 19, 2023",7.372360326808044
Memphis,Milwaukee,zip3:381-zip3:532,"Feb 19, 2023",4.498834370058759
Cleveland,Grand Prairie,zip3:441-zip3:750,"Feb 19, 2023",4.662110728386543
Indianapolis,Cincinnati,zip3:462-zip3:452,"Feb 19, 2023",13.52416235625806
Minneapolis,Chicago,zip3:554-zip3:606,"Feb 19, 2023",6.200996295611159
Chicago,Atlanta,zip3:606-zip3:303,"Feb 19, 2023",5.6362235777178995
Chicago,Minneapolis,zip3:606-zip3:554,"Feb 19, 2023",5.0656737006707555
Chicago,Chicago,zip3:606-zip3:606,"Feb 19, 2023",28.245698466124853
Saint Louis,Chicago,zip3:631-zip3:606,"Feb 19, 2023",6.150931959054075
Fort Worth,Houston,zip3:761-zip3:770,"Feb 19, 2023",4.96258411719032
Fort Worth,Houston,zip3:761-zip3:772,"Feb 19, 2023",5.046585466117763
Houston,Dallas,zip3:770-zip3:752,"Feb 19, 2023",6.2449280006537045
Houston,Dallas,zip3:770-zip3:753,"Feb 19, 2023",6.254527699216217
Houston,Laredo,zip3:770-zip3:780,"Feb 19, 2023",4.261047376996938
Houston,San Antonio,zip3:770-zip3:782,"Feb 19, 2023",7.473577763081985
Houston,Dallas,zip3:772-zip3:752,"Feb 19, 2023",6.292691134630709
Houston,Dallas,zip3:772-zip3:753,"Feb 19, 2023",6.2395812148152565
Houston,Laredo,zip3:772-zip3:780,"Feb 19, 2023",4.414173188590104
Houston,San Antonio,zip3:772-zip3:782,"Feb 19, 2023",7.910891796988729
Fort Collins,Phoenix,zip3:805-zip3:850,"Feb 19, 2023",4.108754647584029
Los Angeles,Phoenix,zip3:900-zip3:850,"Feb 19, 2023",6.041365590535372
Van Nuys,Phoenix,zip3:914-zip3:850,"Feb 19, 2023",4.994795929755769
Boston,Edison,zip3:021-zip3:088,"Feb 20, 2023",5.826667860979444
Boston,Edison,zip3:022-zip3:088,"Feb 20, 2023",6.414053347713674
Elizabeth,Atlanta,zip3:072-zip3:303,"Feb 20, 2023",4.073875594162269
Atlanta,Dallas,zip3:303-zip3:752,"Feb 20, 2023",4.273127392125284
Atlanta,Dallas,zip3:303-zip3:753,"Feb 20, 2023",4.332079643468191
Jacksonville,Orlando,zip3:322-zip3:328,"Feb 20, 2023",9.774507511774374
Jacksonville,Tampa,zip3:322-zip3:336,"Feb 20, 2023",8.02037259265854
Memphis,Milwaukee,zip3:381-zip3:532,"Feb 20, 2023",4.442848465043527
Cleveland,Grand Prairie,zip3:441-zip3:750,"Feb 20, 2023",4.429930910248549
Indianapolis,Cincinnati,zip3:462-zip3:452,"Feb 20, 2023",12.213169740708167
Minneapolis,Chicago,zip3:554-zip3:606,"Feb 20, 2023",6.105385080096148
Chicago,Atlanta,zip3:606-zip3:303,"Feb 20, 2023",6.024708135268822
Chicago,Minneapolis,zip3:606-zip3:554,"Feb 20, 2023",5.033510059082623
Chicago,Chicago,zip3:606-zip3:606,"Feb 20, 2023",28.299773821713465
Saint Louis,Chicago,zip3:631-zip3:606,"Feb 20, 2023",6.194763751644835
Fort Worth,Houston,zip3:761-zip3:770,"Feb 20, 2023",5.31939961950285
Fort Worth,Houston,zip3:761-zip3:772,"Feb 20, 2023",5.126985110819956
Houston,Dallas,zip3:770-zip3:752,"Feb 20, 2023",6.18858184555976
Houston,Dallas,zip3:770-zip3:753,"Feb 20, 2023",6.53155745462565
Houston,Laredo,zip3:770-zip3:780,"Feb 20, 2023",5.022447968123066
Houston,San Antonio,zip3:770-zip3:782,"Feb 20, 2023",8.151747428538057
Houston,Dallas,zip3:772-zip3:752,"Feb 20, 2023",6.289661873729113
Houston,Dallas,zip3:772-zip3:753,"Feb 20, 2023",6.454438707972363
Houston,Laredo,zip3:772-zip3:780,"Feb 20, 2023",5.309414103982075
Houston,San Antonio,zip3:772-zip3:782,"Feb 20, 2023",8.560480695588442
Fort Collins,Phoenix,zip3:805-zip3:850,"Feb 20, 2023",3.8644306220551217
Los Angeles,Phoenix,zip3:900-zip3:850,"Feb 20, 2023",5.567537854904981
Van Nuys,Phoenix,zip3:914-zip3:850,"Feb 20, 2023",5.201300502892009
Boston,Edison,zip3:021-zip3:088,"Feb 21, 2023",6.238648611236984
Boston,Edison,zip3:022-zip3:088,"Feb 21, 2023",6.247609590128109
Elizabeth,Atlanta,zip3:072-zip3:303,"Feb 21, 2023",4.092812121863176
Atlanta,Dallas,zip3:303-zip3:752,"Feb 21, 2023",4.1990737770312965
Atlanta,Dallas,zip3:303-zip3:753,"Feb 21, 2023",4.4460588230316755
Jacksonville,Orlando,zip3:322-zip3:328,"Feb 21, 2023",9.531961989861859
Jacksonville,Tampa,zip3:322-zip3:336,"Feb 21, 2023",8.057195647596162
Memphis,Milwaukee,zip3:381-zip3:532,"Feb 21, 2023",4.612232152369936
Cleveland,Grand Prairie,zip3:441-zip3:750,"Feb 21, 2023",4.333864114326869
Indianapolis,Cincinnati,zip3:462-zip3:452,"Feb 21, 2023",12.190039062447694
Minneapolis,Chicago,zip3:554-zip3:606,"Feb 21, 2023",6.007215014846604
Chicago,Atlanta,zip3:606-zip3:303,"Feb 21, 2023",5.952666954920511
Chicago,Minneapolis,zip3:606-zip3:554,"Feb 21, 2023",6.000127829744137
Chicago,Chicago,zip3:606-zip3:606,"Feb 21, 2023",28.472069859046044
Saint Louis,Chicago,zip3:631-zip3:606,"Feb 21, 2023",6.149057667587078
Fort Worth,Houston,zip3:761-zip3:770,"Feb 21, 2023",5.31912122760111
Fort Worth,Houston,zip3:761-zip3:772,"Feb 21, 2023",5.205535508625737
Houston,Dallas,zip3:770-zip3:752,"Feb 21, 2023",6.3524249383451545
Houston,Dallas,zip3:770-zip3:753,"Feb 21, 2023",6.490934250722097
Houston,Laredo,zip3:770-zip3:780,"Feb 21, 2023",5.3180955767220635
Houston,San Antonio,zip3:770-zip3:782,"Feb 21, 2023",8.076725371494247
Houston,Dallas,zip3:772-zip3:752,"Feb 21, 2023",6.485873175284978
Houston,Dallas,zip3:772-zip3:753,"Feb 21, 2023",6.533670307370251
Houston,Laredo,zip3:772-zip3:780,"Feb 21, 2023",5.458051385466288
Houston,San Antonio,zip3:772-zip3:782,"Feb 21, 2023",8.420033554054768
Fort Collins,Phoenix,zip3:805-zip3:850,"Feb 21, 2023",3.9526028217674836
Los Angeles,Phoenix,zip3:900-zip3:850,"Feb 21, 2023",5.2911625326815015
Van Nuys,Phoenix,zip3:914-zip3:850,"Feb 21, 2023",5.041883939658647
Boston,Edison,zip3:021-zip3:088,"Feb 22, 2023",5.833769969691137
Boston,Edison,zip3:022-zip3:088,"Feb 22, 2023",5.869856511171278
Elizabeth,Atlanta,zip3:072-zip3:303,"Feb 22, 2023",4.089479428143742
Atlanta,Dallas,zip3:303-zip3:752,"Feb 22, 2023",4.232996610796989
Atlanta,Dallas,zip3:303-zip3:753,"Feb 22, 2023",4.411224697061591
Jacksonville,Orlando,zip3:322-zip3:328,"Feb 22, 2023",9.628845393706433
Jacksonville,Tampa,zip3:322-zip3:336,"Feb 22, 2023",8.00417670706303
Memphis,Milwaukee,zip3:381-zip3:532,"Feb 22, 2023",4.536340776673082
Cleveland,Grand Prairie,zip3:441-zip3:750,"Feb 22, 2023",4.114170533395076
Indianapolis,Cincinnati,zip3:462-zip3:452,"Feb 22, 2023",12.331075992406571
Minneapolis,Chicago,zip3:554-zip3:606,"Feb 22, 2023",6.2601995657710034
Chicago,Atlanta,zip3:606-zip3:303,"Feb 22, 2023",5.932351247891239
Chicago,Minneapolis,zip3:606-zip3:554,"Feb 22, 2023",5.355637224282619
Chicago,Chicago,zip3:606-zip3:606,"Feb 22, 2023",27.71053811199772
Saint Louis,Chicago,zip3:631-zip3:606,"Feb 22, 2023",6.288599443155789
Fort Worth,Houston,zip3:761-zip3:770,"Feb 22, 2023",5.971062549493384
Fort Worth,Houston,zip3:761-zip3:772,"Feb 22, 2023",5.870313736487758
Houston,Dallas,zip3:770-zip3:752,"Feb 22, 2023",6.4940143570754305
Houston,Dallas,zip3:770-zip3:753,"Feb 22, 2023",6.509885374601222
Houston,Laredo,zip3:770-zip3:780,"Feb 22, 2023",5.467594568689606
Houston,San Antonio,zip3:770-zip3:782,"Feb 22, 2023",7.8262265981135455
Houston,Dallas,zip3:772-zip3:752,"Feb 22, 2023",6.68549451775535
Houston,Dallas,zip3:772-zip3:753,"Feb 22, 2023",6.563151880411361
Houston,Laredo,zip3:772-zip3:780,"Feb 22, 2023",5.62030318316929
Houston,San Antonio,zip3:772-zip3:782,"Feb 22, 2023",8.090697201260932
Fort Collins,Phoenix,zip3:805-zip3:850,"Feb 22, 2023",3.656619758544111
Los Angeles,Phoenix,zip3:900-zip3:850,"Feb 22, 2023",5.401215736768177
Van Nuys,Phoenix,zip3:914-zip3:850,"Feb 22, 2023",5.230963015613174
Boston,Edison,zip3:021-zip3:088,"Feb 23, 2023",5.792130973179596
Boston,Edison,zip3:022-zip3:088,"Feb 23, 2023",6.027184353779525
Elizabeth,Atlanta,zip3:072-zip3:303,"Feb 23, 2023",3.7686230202552373
Atlanta,Dallas,zip3:303-zip3:752,"Feb 23, 2023",4.145285183966565
Atlanta,Dallas,zip3:303-zip3:753,"Feb 23, 2023",4.121562634642352
Jacksonville,Orlando,zip3:322-zip3:328,"Feb 23, 2023",11.692791145133022
Jacksonville,Tampa,zip3:322-zip3:336,"Feb 23, 2023",7.876110989376924
Memphis,Milwaukee,zip3:381-zip3:532,"Feb 23, 2023",4.5223935560627435
Cleveland,Grand Prairie,zip3:441-zip3:750,"Feb 23, 2023",4.027430244726402
Indianapolis,Cincinnati,zip3:462-zip3:452,"Feb 23, 2023",11.892267429893604
Minneapolis,Chicago,zip3:554-zip3:606,"Feb 23, 2023",7.1167972843663865
Chicago,Atlanta,zip3:606-zip3:303,"Feb 23, 2023",5.936492360944921
Chicago,Minneapolis,zip3:606-zip3:554,"Feb 23, 2023",5.564269358945092
Chicago,Chicago,zip3:606-zip3:606,"Feb 23, 2023",27.72311665291813
Saint Louis,Chicago,zip3:631-zip3:606,"Feb 23, 2023",6.622710291394053
Fort Worth,Houston,zip3:761-zip3:770,"Feb 23, 2023",5.1520991400632
Fort Worth,Houston,zip3:761-zip3:772,"Feb 23, 2023",5.082958004785331
Houston,Dallas,zip3:770-zip3:752,"Feb 23, 2023",6.898970469656419
Houston,Dallas,zip3:770-zip3:753,"Feb 23, 2023",7.03035691674563
Houston,Laredo,zip3:770-zip3:780,"Feb 23, 2023",6.0014210022871595
Houston,San Antonio,zip3:770-zip3:782,"Feb 23, 2023",7.42167430915755
Houston,Dallas,zip3:772-zip3:752,"Feb 23, 2023",7.094598168015487
Houston,Dallas,zip3:772-zip3:753,"Feb 23, 2023",7.123886262900505
Houston,Laredo,zip3:772-zip3:780,"Feb 23, 2023",6.056459095520104
Houston,San Antonio,zip3:772-zip3:782,"Feb 23, 2023",8.095011902866029
Fort Collins,Phoenix,zip3:805-zip3:850,"Feb 23, 2023",3.527172564223335
Los Angeles,Phoenix,zip3:900-zip3:850,"Feb 23, 2023",5.174369097517368
Van Nuys,Phoenix,zip3:914-zip3:850,"Feb 23, 2023",4.781603744752337
Boston,Edison,zip3:021-zip3:088,"Feb 24, 2023",5.945364378670082
Boston,Edison,zip3:022-zip3:088,"Feb 24, 2023",6.127701128020575
Elizabeth,Atlanta,zip3:072-zip3:303,"Feb 24, 2023",3.9956164044099003
Atlanta,Dallas,zip3:303-zip3:752,"Feb 24, 2023",4.092886982732486
Atlanta,Dallas,zip3:303-zip3:753,"Feb 24, 2023",4.109716731217694
Jacksonville,Orlando,zip3:322-zip3:328,"Feb 24, 2023",10.759228941204558
Jacksonville,Tampa,zip3:322-zip3:336,"Feb 24, 2023",7.574853545095653
Memphis,Milwaukee,zip3:381-zip3:532,"Feb 24, 2023",4.497601823626776
Cleveland,Grand Prairie,zip3:441-zip3:750,"Feb 24, 2023",3.9585806564127575
Indianapolis,Cincinnati,zip3:462-zip3:452,"Feb 24, 2023",10.683665603666674
Minneapolis,Chicago,zip3:554-zip3:606,"Feb 24, 2023",6.486610250884739
Chicago,Atlanta,zip3:606-zip3:303,"Feb 24, 2023",5.686219532118832
Chicago,Minneapolis,zip3:606-zip3:554,"Feb 24, 2023",5.587448577709521
Chicago,Chicago,zip3:606-zip3:606,"Feb 24, 2023",28.596206131954215
Saint Louis,Chicago,zip3:631-zip3:606,"Feb 24, 2023",6.403517897282275
Fort Worth,Houston,zip3:761-zip3:770,"Feb 24, 2023",4.988906520468024
Fort Worth,Houston,zip3:761-zip3:772,"Feb 24, 2023",5.041320703866383
Houston,Dallas,zip3:770-zip3:752,"Feb 24, 2023",6.798003103146309
Houston,Dallas,zip3:770-zip3:753,"Feb 24, 2023",6.8877390085898735
Houston,Laredo,zip3:770-zip3:780,"Feb 24, 2023",5.7061245547845685
Houston,San Antonio,zip3:770-zip3:782,"Feb 24, 2023",7.24885742654214
Houston,Dallas,zip3:772-zip3:752,"Feb 24, 2023",6.830286736789134
Houston,Dallas,zip3:772-zip3:753,"Feb 24, 2023",6.869731851918708
Houston,Laredo,zip3:772-zip3:780,"Feb 24, 2023",5.736932591446044
Houston,San Antonio,zip3:772-zip3:782,"Feb 24, 2023",7.747641177288913
Fort Collins,Phoenix,zip3:805-zip3:850,"Feb 24, 2023",3.557869848374187
Los Angeles,Phoenix,zip3:900-zip3:850,"Feb 24, 2023",5.425422679072888
Van Nuys,Phoenix,zip3:914-zip3:850,"Feb 24, 2023",5.176808869861997
Boston,Edison,zip3:021-zip3:088,"Feb 25, 2023",5.973614870376851
Boston,Edison,zip3:022-zip3:088,"Feb 25, 2023",6.112812352711915
Elizabeth,Atlanta,zip3:072-zip3:303,"Feb 25, 2023",3.7004352262464
Atlanta,Dallas,zip3:303-zip3:752,"Feb 25, 2023",3.870877639374891
Atlanta,Dallas,zip3:303-zip3:753,"Feb 25, 2023",3.924442987270229
Jacksonville,Orlando,zip3:322-zip3:328,"Feb 25, 2023",10.978056999586013
Jacksonville,Tampa,zip3:322-zip3:336,"Feb 25, 2023",7.765718428701889
Memphis,Milwaukee,zip3:381-zip3:532,"Feb 25, 2023",4.7256004070014175
Cleveland,Grand Prairie,zip3:441-zip3:750,"Feb 25, 2023",4.056436513791274
Indianapolis,Cincinnati,zip3:462-zip3:452,"Feb 25, 2023",11.34296125461869
Minneapolis,Chicago,zip3:554-zip3:606,"Feb 25, 2023",5.975741415237362
Chicago,Atlanta,zip3:606-zip3:303,"Feb 25, 2023",5.456374285966508
Chicago,Minneapolis,zip3:606-zip3:554,"Feb 25, 2023",5.662501212269063
Chicago,Chicago,zip3:606-zip3:606,"Feb 25, 2023",28.351239511465828
Saint Louis,Chicago,zip3:631-zip3:606,"Feb 25, 2023",6.491449960777092
Fort Worth,Houston,zip3:761-zip3:770,"Feb 25, 2023",4.819862009262678
Fort Worth,Houston,zip3:761-zip3:772,"Feb 25, 2023",4.783330641475418
Houston,Dallas,zip3:770-zip3:752,"Feb 25, 2023",6.361464601704417
Houston,Dallas,zip3:770-zip3:753,"Feb 25, 2023",6.309552644237522
Houston,Laredo,zip3:770-zip3:780,"Feb 25, 2023",5.199354696339396
Houston,San Antonio,zip3:770-zip3:782,"Feb 25, 2023",7.190171689312747
Houston,Dallas,zip3:772-zip3:752,"Feb 25, 2023",6.498197620967572
Houston,Dallas,zip3:772-zip3:753,"Feb 25, 2023",6.424199837233029
Houston,Laredo,zip3:772-zip3:780,"Feb 25, 2023",5.165334942383501
Houston,San Antonio,zip3:772-zip3:782,"Feb 25, 2023",7.682935413157403
Fort Collins,Phoenix,zip3:805-zip3:850,"Feb 25, 2023",3.824561225810637
Los Angeles,Phoenix,zip3:900-zip3:850,"Feb 25, 2023",5.12632266799584
Van Nuys,Phoenix,zip3:914-zip3:850,"Feb 25, 2023",4.957013472347765
Boston,Edison,zip3:021-zip3:088,"Feb 26, 2023",5.886421560644239
Boston,Edison,zip3:022-zip3:088,"Feb 26, 2023",6.000656305453214
Elizabeth,Atlanta,zip3:072-zip3:303,"Feb 26, 2023",3.5605697441312
Atlanta,Dallas,zip3:303-zip3:752,"Feb 26, 2023",3.887504988721367
Atlanta,Dallas,zip3:303-zip3:753,"Feb 26, 2023",3.920019975005377
Jacksonville,Orlando,zip3:322-zip3:328,"Feb 26, 2023",10.492737416016205
Jacksonville,Tampa,zip3:322-zip3:336,"Feb 26, 2023",7.682793608574245
Memphis,Milwaukee,zip3:381-zip3:532,"Feb 26, 2023",4.785948093960735
Cleveland,Grand Prairie,zip3:441-zip3:750,"Feb 26, 2023",3.885850200358118
Indianapolis,Cincinnati,zip3:462-zip3:452,"Feb 26, 2023",10.794245815380535
Minneapolis,Chicago,zip3:554-zip3:606,"Feb 26, 2023",5.944244815044566
Chicago,Atlanta,zip3:606-zip3:303,"Feb 26, 2023",5.605326565539143
Chicago,Minneapolis,zip3:606-zip3:554,"Feb 26, 2023",5.788797044735556
Chicago,Chicago,zip3:606-zip3:606,"Feb 26, 2023",28.312625890204817
Saint Louis,Chicago,zip3:631-zip3:606,"Feb 26, 2023",6.209299200006496
Fort Worth,Houston,zip3:761-zip3:770,"Feb 26, 2023",5.250253969743076
Fort Worth,Houston,zip3:761-zip3:772,"Feb 26, 2023",5.321256236093473
Houston,Dallas,zip3:770-zip3:752,"Feb 26, 2023",6.544398080084223
Houston,Dallas,zip3:770-zip3:753,"Feb 26, 2023",6.509146495141827
Houston,Laredo,zip3:770-zip3:780,"Feb 26, 2023",5.743346125587896
Houston,San Antonio,zip3:770-zip3:782,"Feb 26, 2023",7.1681146119248265
Houston,Dallas,zip3:772-zip3:752,"Feb 26, 2023",6.629713767397341
Houston,Dallas,zip3:772-zip3:753,"Feb 26, 2023",6.524563413575029
Houston,Laredo,zip3:772-zip3:780,"Feb 26, 2023",5.834664528974384
Houston,San Antonio,zip3:772-zip3:782,"Feb 26, 2023",7.3008598252848405
Fort Collins,Phoenix,zip3:805-zip3:850,"Feb 26, 2023",3.8282651750392223
Los Angeles,Phoenix,zip3:900-zip3:850,"Feb 26, 2023",5.239834851718609
Van Nuys,Phoenix,zip3:914-zip3:850,"Feb 26, 2023",5.612478801232281
Boston,Edison,zip3:021-zip3:088,"Feb 27, 2023",5.678519766707088
Boston,Edison,zip3:022-zip3:088,"Feb 27, 2023",5.832187808834716
Elizabeth,Atlanta,zip3:072-zip3:303,"Feb 27, 2023",3.990060819746967
Atlanta,Dallas,zip3:303-zip3:752,"Feb 27, 2023",4.102536723637838
Atlanta,Dallas,zip3:303-zip3:753,"Feb 27, 2023",4.230248156029112
Jacksonville,Orlando,zip3:322-zip3:328,"Feb 27, 2023",10.518321546129634
Jacksonville,Tampa,zip3:322-zip3:336,"Feb 27, 2023",7.765325472374014
Memphis,Milwaukee,zip3:381-zip3:532,"Feb 27, 2023",4.725480914818924
Cleveland,Grand Prairie,zip3:441-zip3:750,"Feb 27, 2023",4.302693074362724
Indianapolis,Cincinnati,zip3:462-zip3:452,"Feb 27, 2023",10.717892063129423
Minneapolis,Chicago,zip3:554-zip3:606,"Feb 27, 2023",6.10462692560327
Chicago,Atlanta,zip3:606-zip3:303,"Feb 27, 2023",5.789073893322901
Chicago,Minneapolis,zip3:606-zip3:554,"Feb 27, 2023",5.4479157303591474
Chicago,Chicago,zip3:606-zip3:606,"Feb 27, 2023",28.604974812097076
Saint Louis,Chicago,zip3:631-zip3:606,"Feb 27, 2023",6.589201367084897
Fort Worth,Houston,zip3:761-zip3:770,"Feb 27, 2023",5.319365738200739
Fort Worth,Houston,zip3:761-zip3:772,"Feb 27, 2023",5.29166710623982
Houston,Dallas,zip3:770-zip3:752,"Feb 27, 2023",5.630840949856685
Houston,Dallas,zip3:770-zip3:753,"Feb 27, 2023",5.55812238767405
Houston,Laredo,zip3:770-zip3:780,"Feb 27, 2023",5.644195411896749
Houston,San Antonio,zip3:770-zip3:782,"Feb 27, 2023",7.2347033704257
Houston,Dallas,zip3:772-zip3:752,"Feb 27, 2023",5.7019486162616655
Houston,Dallas,zip3:772-zip3:753,"Feb 27, 2023",5.5501125000142455
Houston,Laredo,zip3:772-zip3:780,"Feb 27, 2023",5.87054153952047
Houston,San Antonio,zip3:772-zip3:782,"Feb 27, 2023",7.472088972278289
Fort Collins,Phoenix,zip3:805-zip3:850,"Feb 27, 2023",3.5808436890728865
Los Angeles,Phoenix,zip3:900-zip3:850,"Feb 27, 2023",5.3287777604420565
Van Nuys,Phoenix,zip3:914-zip3:850,"Feb 27, 2023",5.81671189882599
Boston,Edison,zip3:021-zip3:088,"Feb 28, 2023",5.942266869917724
Boston,Edison,zip3:022-zip3:088,"Feb 28, 2023",6.060838430124078
Elizabeth,Atlanta,zip3:072-zip3:303,"Feb 28, 2023",3.792796998070245
Atlanta,Dallas,zip3:303-zip3:752,"Feb 28, 2023",4.021153987957233
Atlanta,Dallas,zip3:303-zip3:753,"Feb 28, 2023",3.9877355457456733
Jacksonville,Orlando,zip3:322-zip3:328,"Feb 28, 2023",10.038354981431757
Jacksonville,Tampa,zip3:322-zip3:336,"Feb 28, 2023",8.09119951159295
Memphis,Milwaukee,zip3:381-zip3:532,"Feb 28, 2023",4.735998504101261
Cleveland,Grand Prairie,zip3:441-zip3:750,"Feb 28, 2023",4.39866670108777
Indianapolis,Cincinnati,zip3:462-zip3:452,"Feb 28, 2023",10.245136067012169
Minneapolis,Chicago,zip3:554-zip3:606,"Feb 28, 2023",6.32660318194686
Chicago,Atlanta,zip3:606-zip3:303,"Feb 28, 2023",5.9024466082956515
Chicago,Minneapolis,zip3:606-zip3:554,"Feb 28, 2023",5.519299100544633
Chicago,Chicago,zip3:606-zip3:606,"Feb 28, 2023",28.734456798651507
Saint Louis,Chicago,zip3:631-zip3:606,"Feb 28, 2023",6.614669260508844
Fort Worth,Houston,zip3:761-zip3:770,"Feb 28, 2023",5.368614160781728
Fort Worth,Houston,zip3:761-zip3:772,"Feb 28, 2023",5.437694317387543
Houston,Dallas,zip3:770-zip3:752,"Feb 28, 2023",7.592851729785623
Houston,Dallas,zip3:770-zip3:753,"Feb 28, 2023",7.281112295276755
Houston,Laredo,zip3:770-zip3:780,"Feb 28, 2023",5.404756748765735
Houston,San Antonio,zip3:770-zip3:782,"Feb 28, 2023",7.250328571863832
Houston,Dallas,zip3:772-zip3:752,"Feb 28, 2023",7.658893382168355
Houston,Dallas,zip3:772-zip3:753,"Feb 28, 2023",7.639967289224735
Houston,Laredo,zip3:772-zip3:780,"Feb 28, 2023",5.517669927141079
Houston,San Antonio,zip3:772-zip3:782,"Feb 28, 2023",7.427538519483866
Fort Collins,Phoenix,zip3:805-zip3:850,"Feb 28, 2023",3.7262163046712837
Los Angeles,Phoenix,zip3:900-zip3:850,"Feb 28, 2023",5.2829588016633675
Van Nuys,Phoenix,zip3:914-zip3:850,"Feb 28, 2023",5.191816098589937
Boston,Edison,zip3:021-zip3:088,"Mar 1, 2023",5.578600276063964
Boston,Edison,zip3:022-zip3:088,"Mar 1, 2023",5.708620808913201
Elizabeth,Atlanta,zip3:072-zip3:303,"Mar 1, 2023",4.056325403720715
Atlanta,Dallas,zip3:303-zip3:752,"Mar 1, 2023",4.054025489964811
Atlanta,Dallas,zip3:303-zip3:753,"Mar 1, 2023",4.09391725952795
Jacksonville,Orlando,zip3:322-zip3:328,"Mar 1, 2023",9.555379745826796
